,GMSD,PSNR,SSIM,VIF
0,0.18385224209,17.0897821995,0.739644762414,0.363086541532
1,0.183952975186,17.0984651067,0.739252498711,0.364163268185
2,0.183951741214,17.0985231983,0.739260637528,0.364170521306
3,0.184781206117,17.1393697049,0.737716867656,0.368771689139
4,0.18348539342,17.2178175717,0.73937367053,0.371845521083
5,0.179219470893,17.3831975927,0.73678271974,0.379436084641
6,0.179224705408,17.3833143294,0.736781600869,0.379450383776
7,0.179224705408,17.3833143294,0.736781600869,0.379450383776
8,0.160068637599,20.1718621849,0.763987238513,0.749643782446
9,0.15854970268,20.3999023374,0.767938315006,0.75785540333
10,0.152511422179,20.9187394154,0.778846896515,0.775134026971
11,0.152515047332,20.9189025214,0.778845959276,0.775148041831
12,0.152515795358,20.9190593869,0.778850467109,0.775206901386
13,0.152379771336,20.9827351786,0.783612036981,0.783829490012
14,0.152438583008,20.9850621083,0.783680652864,0.784145258523
15,0.152438583008,20.9850621083,0.783680652864,0.784145258523
16,0.152438583008,20.9850621083,0.783680652864,0.784145258523
17,0.152456230631,20.9859111461,0.783762780672,0.78431212016
18,0.152456230631,20.9859111461,0.783762780672,0.78431212016
19,0.152456230631,20.9859111461,0.783762780672,0.78431212016
