,L_PSNR,L_SSIM,PSNR,SSIM
0,12.6405154919,0.401267669397,16.2880184831,0.704830660328
1,15.7619391724,0.452617076448,19.8440136799,0.733005498325
2,16.335411877,0.49707229935,20.6949798094,0.773093672187
3,17.8243821746,0.65618430305,22.0261420867,0.82630847913
4,20.0533163064,0.794618159041,23.9412740247,0.873514521494
5,20.0672397955,0.794977175796,24.0210122714,0.878283203314
6,20.0728823473,0.795493812492,24.0521113919,0.87860688403
7,20.12359998,0.797509655237,24.1459891389,0.882883507196
8,20.128924495,0.797812117573,24.2175648161,0.888765654819
9,20.4045969608,0.80845421287,24.4523946869,0.892329723787
10,20.6439939957,0.816893558389,24.6546137273,0.895186064999
11,21.619853058,0.819175822132,25.552401169,0.892811805347
12,21.9832158411,0.831759687375,25.9795601795,0.899673679119
13,21.9882294173,0.831838433988,26.0167473783,0.901531923185
14,22.4789603248,0.841853803233,26.4287627448,0.904990693157
15,22.7751048494,0.850710639306,26.6780234249,0.907866164116
16,22.7751048494,0.850710639306,26.6978089311,0.908956943278
17,22.9165027823,0.853289657457,26.8138538467,0.909827647624
18,23.3967447294,0.865901328051,27.2117557479,0.914483613044
19,23.5257061699,0.868206343988,27.3151612881,0.915266074826
