,L_PSNR,L_SSIM,PSNR,SSIM
0,10.6760975621,0.513887654925,15.32386487,0.806651230567
1,14.7943808143,0.565772457201,19.3168025617,0.819654065219
2,21.0723613119,0.789159470776,24.9163556747,0.894605304411
3,21.9883611907,0.812977512264,25.9596928648,0.902869600817
4,22.2210870392,0.818469160873,26.3542417615,0.907985271955
5,22.4891472801,0.824207273283,26.7740202113,0.914881252119
6,22.5021179266,0.824567147044,26.8746028827,0.918102401672
7,22.5075952932,0.82470391489,26.9666870871,0.920995523876
8,23.6102932101,0.850899402616,27.9846444754,0.929814614681
9,23.9597033064,0.861331326482,28.3036630115,0.933338331149
10,24.3775401464,0.871932388131,28.6961930625,0.937399943972
11,24.3767059958,0.871993734851,28.7296729469,0.938685084927
12,24.8452673518,0.886563113514,29.153765383,0.943474547139
13,25.9987655189,0.900978452638,30.1763872568,0.948368967571
14,26.3374256719,0.904825499012,30.4700171896,0.94966672913
15,26.6211027549,0.909484582424,30.718602698,0.951362176988
16,26.8741761793,0.914032366328,30.9518119847,0.953180680532
17,27.4795551834,0.925764761514,31.4648416109,0.957141042184
18,27.4796018439,0.925765674404,31.4776304683,0.957348560106
19,27.5068653886,0.926205804268,31.5329890365,0.958250072713
