,L_PSNR,L_SSIM,PSNR,SSIM
0,12.0342623429,0.37976830613,16.3632790339,0.744761703333
1,12.535362878,0.35159792921,17.0274807062,0.724421904408
2,15.2348507598,0.479859466025,19.5316787368,0.769807553575
3,18.0346934946,0.615129988954,22.0186428447,0.811737930933
4,18.6248245722,0.622427167918,22.6049050852,0.818637838599
5,18.7932555769,0.630292973055,22.793493158,0.822679850263
6,19.1664234163,0.648686072885,23.2402359135,0.827971423304
7,19.5891386356,0.661642454046,23.6007594759,0.832118067781
8,19.8058261728,0.667192537953,23.8607801734,0.837143155262
9,20.1327475983,0.68181806256,24.1367842005,0.842034190935
10,20.6698575887,0.698836142687,24.5828881036,0.847774180627
11,21.1895814827,0.719681399254,25.0132517808,0.855070200034
12,21.1989787735,0.719988582196,25.0861671868,0.857651608048
13,21.3410047293,0.72199652946,25.3325968974,0.863226338541
14,21.7699897593,0.726863745406,25.8730992704,0.867148496004
15,21.8985339203,0.732443291054,25.9854848799,0.869099340753
16,21.9002590665,0.732439330467,26.0307484866,0.870419940468
17,21.9002590665,0.732439330467,26.0412137685,0.870401719525
18,21.9104250453,0.73240581424,26.0666145348,0.871543864459
19,22.1595207792,0.745030856796,26.2818934336,0.875807436695
