,L_PSNR,L_SSIM,PSNR,SSIM
0,13.1726161361,0.695750328714,17.5414570642,0.87251092004
1,13.1773997758,0.695645902041,17.6539719984,0.865494337681
2,15.3824605616,0.61435637924,19.6957546406,0.835667408455
3,15.5079915993,0.625514896689,19.8830987515,0.838828990518
4,15.4840577604,0.622306721409,19.8981331042,0.834053245522
5,16.8550975337,0.616970823841,21.1562849576,0.83134380225
6,17.5533183015,0.650046074946,21.9070503817,0.85197876569
7,18.3697910654,0.711569880767,22.6831275721,0.870871938034
8,18.7101939834,0.710400900981,23.0117308504,0.868887289316
9,18.7814959994,0.708529502596,23.1789906021,0.871374453957
10,18.7880835898,0.709325173712,23.2053911176,0.872979196634
11,23.7142669932,0.829876247458,27.5248189393,0.914307145449
12,24.2547986324,0.835527747825,28.1596010589,0.918072654825
13,24.7361536461,0.845718058499,28.7076237984,0.926277808357
14,25.0789081985,0.852598791375,29.00824598,0.929179216694
15,25.3329981192,0.85578022585,29.2179254182,0.930280421512
16,25.3716357076,0.856214595564,29.2501209664,0.930404014595
17,25.6530988494,0.862589032759,29.4794466908,0.932588775518
18,25.6592507004,0.862727948538,29.4886214814,0.932776382495
19,25.8433035767,0.865663512267,29.6380639108,0.933817820993
