,L_PSNR,L_SSIM,PSNR,SSIM
0,11.2954421713,0.618524051086,15.9964482764,0.86441920586
1,22.4912512187,0.913659483371,27.0075422358,0.961734954727
2,23.9945340735,0.914432394457,28.4223289106,0.96175230411
3,26.1031155969,0.91580878795,30.3280234165,0.96177770651
4,27.5398192183,0.92945694576,31.5818105335,0.96699716319
5,28.1721650928,0.937127016476,32.1048984498,0.969780154395
6,29.2078696818,0.946432127252,32.9464523471,0.972992259811
7,29.2433552591,0.946202438702,33.1525052873,0.973907979645
8,29.5995596083,0.950581065384,33.4583854694,0.975408153838
9,29.6348430448,0.950900370248,33.5331724846,0.975673513483
10,29.6327759873,0.950855683366,33.5632801307,0.975698539593
11,29.7531358342,0.951448660466,33.6609818679,0.975894832276
12,29.7524887439,0.951434171678,33.7283100239,0.976216708284
13,29.8600115039,0.951330503113,33.9056476597,0.977131004009
14,30.3395248437,0.954209535782,34.3096619887,0.978096210725
15,30.4833701596,0.954553645465,34.4684566421,0.97853608268
16,31.0720493833,0.956986023461,34.9578710149,0.979438554963
17,31.9386626801,0.958140369308,35.6599484383,0.979767023209
18,31.9392331494,0.958148714372,35.6824626252,0.979914494775
19,32.0251186874,0.958698991632,35.752330312,0.98005458895
