,L_PSNR,L_SSIM,PSNR,SSIM
0,16.3100475475,0.65921360497,19.7700065125,0.800728361912
1,16.7876104348,0.628718760656,20.5980148,0.795755435485
2,18.8986830474,0.632517560321,22.3149452173,0.792755034469
3,20.2425217829,0.619350120824,23.7957373435,0.79839222587
4,20.9561166018,0.66980373874,24.3303212847,0.815774966654
5,21.0946785193,0.658056933291,24.8645901852,0.82740350309
6,21.3447928802,0.680951507854,25.134191273,0.839371464596
7,21.4575252521,0.690459883578,25.2246570961,0.842607433975
8,22.4392199114,0.708582195171,26.0561373043,0.849012422755
9,22.452001162,0.708507403927,26.0903640386,0.850071500952
10,22.4827227688,0.706325733952,26.2315197486,0.852202651971
11,23.0647157279,0.722810072676,26.695750113,0.858291830808
12,23.2010182167,0.730954702862,26.8013878092,0.861018257216
13,23.2178137144,0.733414668241,26.8608579485,0.862140358923
14,23.6538856228,0.748213605315,27.1993697545,0.86750755752
15,23.7433475815,0.751803073459,27.2670377397,0.868742417537
16,24.3433169085,0.77267639551,27.7185109584,0.8761889951
17,24.3734808317,0.771603729153,27.8745772235,0.879049391665
18,24.5426849307,0.77718502517,28.0009121068,0.880890503085
19,24.8126615307,0.787346513863,28.2031112598,0.884571688972
