,L_PSNR,L_SSIM,PSNR,SSIM
0,15.5846240371,0.435794122144,19.3396351991,0.738007434451
1,15.6750331128,0.427197817086,19.9193003838,0.740693358928
2,17.3987184406,0.535576642811,21.4402162699,0.775176192908
3,19.9554463028,0.664550717501,23.5878181686,0.817508071171
4,20.0695677103,0.673990617425,23.7514349713,0.82587058502
5,20.0958385463,0.677221398477,23.84807263,0.8296165149
6,20.2143088171,0.680546253439,24.0332975835,0.832293092942
7,20.3757532052,0.677537234276,24.2505899741,0.834786174089
8,20.3935836872,0.677071138683,24.3538089936,0.835414099883
9,20.4159956864,0.67665456656,24.4461453597,0.838576653121
10,20.4159956864,0.67665456656,24.5034506442,0.839820357915
11,20.7264770834,0.699154612466,24.7724885026,0.847730901912
12,21.0237143424,0.710933543269,25.0240079614,0.851829819356
13,21.5720544257,0.727443863384,25.4787327643,0.857471528768
14,22.2227648141,0.751962507021,26.0118487691,0.865383054297
15,22.2762443411,0.752027360518,26.1644940702,0.866940845515
16,22.8683480016,0.777772339693,26.6458681977,0.87572450734
17,22.9138181128,0.778830901618,26.7089221245,0.876299401267
18,23.0637876154,0.787365714279,26.8286532879,0.879067030754
19,23.0676928784,0.787506696188,26.8598950547,0.88076290837
