,L_PSNR,L_SSIM,PSNR,SSIM
0,17.9797243751,0.611467154394,22.6463282771,0.867116798945
1,23.3657931499,0.761702013748,27.8201064262,0.91651327162
2,24.9068658502,0.807021968188,29.2329129637,0.9316199231
3,28.8441391705,0.878348898641,32.6340322432,0.955104552251
4,29.2214709858,0.884385273694,33.2382359703,0.95617043196
5,29.1759995951,0.883575879728,33.3230443426,0.955872191628
6,30.2401792919,0.901669563712,34.2201971719,0.961892263822
7,30.3255394069,0.902573272664,34.3706902762,0.962211986735
8,30.3205260642,0.902698385496,34.3821893744,0.962420402179
9,30.3695576957,0.902401020545,34.4368125407,0.962365108262
10,31.0822609099,0.915779019569,35.0325749511,0.966702263824
11,31.672383563,0.924409964723,35.5515313514,0.96961884152
12,31.8632812284,0.927683175632,35.7047342983,0.970709021885
13,31.9804687913,0.929587349538,35.8524045233,0.971565112405
14,32.0047198651,0.929959911183,35.9182830149,0.971943427295
15,32.1056187556,0.930969342569,36.0352842796,0.972347407813
16,32.1170225123,0.930974414866,36.1191234099,0.972689581139
17,32.1020568023,0.930823898631,36.1263865364,0.972806878216
18,32.1020438867,0.930821473807,36.1492836348,0.97280324762
19,32.1071448032,0.930426624332,36.1689690666,0.972767481511
