,L_PSNR,L_SSIM,PSNR,SSIM
0,12.444540747,0.279565779341,16.1454983957,0.527033412388
1,12.4530252574,0.284356414345,16.7222173864,0.615766887777
2,12.7146709249,0.345199849717,17.1650113949,0.680900331412
3,12.729116285,0.347153864472,17.2012525956,0.687859497018
4,14.4992747209,0.499341809658,18.8336178204,0.739417477223
5,17.0476405798,0.633904762442,21.0671871596,0.784396662911
6,17.0751956108,0.634540980331,21.1530022565,0.790053752171
7,17.0780257732,0.63338121135,21.1951826943,0.793738904928
8,17.0820547942,0.633360491428,21.2249324658,0.79552942926
9,17.8745856548,0.695448561288,21.907938814,0.817426969013
10,18.6275705343,0.715830715787,22.5459807628,0.824842538914
11,18.8908370807,0.722366861165,22.7617600507,0.82708763845
12,19.1699511291,0.73440247825,22.9958687739,0.831720681453
13,19.6369195186,0.751791802749,23.3677053566,0.837559316474
14,19.6535362028,0.75231865239,23.3992098032,0.838706851408
15,19.7345902063,0.75174963329,23.4940355373,0.840235816009
16,19.736670384,0.751652770432,23.5234416118,0.842763680362
17,19.7856700016,0.752145782936,23.5897416104,0.844774225087
18,20.6186793706,0.785025855883,24.334976782,0.858490768367
19,20.9863790229,0.797151983838,24.6209132965,0.862558954463
