,L_PSNR,L_SSIM,PSNR,SSIM
0,13.1768941832,0.507614580301,16.8920292935,0.786493716045
1,13.1862265575,0.510249045269,17.5147710439,0.776398711911
2,15.2317520965,0.57133092758,19.3139471333,0.797124478248
3,16.4463906705,0.632101792034,20.4078335787,0.813910164066
4,18.7083411996,0.729598505005,22.1927660345,0.846133045132
5,18.7232844907,0.73172987646,22.4488834932,0.851057835108
6,21.1492623611,0.81827395051,24.7276068347,0.886238247394
7,21.1554774753,0.819438198639,24.8583462328,0.890798942539
8,22.9029826569,0.85805380776,26.1952036886,0.903866318939
9,22.9072719604,0.85815247504,26.349348597,0.90541431801
10,23.0033402418,0.863062215144,27.0235617724,0.925358225744
11,23.0050272482,0.863524570865,27.2156930666,0.932217122301
12,25.0487131926,0.893339752688,28.9543384558,0.942154652811
13,25.0674836423,0.893943060803,29.0079565295,0.943089049886
14,25.0715158715,0.894162673142,29.1823658145,0.947348638812
15,25.85209585,0.901059784716,29.8512976613,0.949725941909
16,25.854753249,0.901069797823,29.8998255074,0.950638810937
17,25.8990544733,0.902936734021,30.0757071854,0.953627112055
18,25.9207322808,0.903804433921,30.1896562272,0.955802261249
19,26.3824764319,0.909050261455,30.5985141304,0.957550870427
