,L_PSNR,L_SSIM,PSNR,SSIM
0,14.4367085851,0.604811564154,19.0204445566,0.851882758285
1,14.484772332,0.599358723294,19.1165340998,0.850349583289
2,17.9041715323,0.624121716319,22.401059759,0.856435808744
3,19.953451609,0.691642558581,24.3304981195,0.877833593713
4,21.3418690371,0.693997544323,25.6446957819,0.879211690602
5,21.3477569158,0.693981751584,25.6642578987,0.879950739591
6,21.4503963485,0.698632312604,25.8627957228,0.88154947111
7,22.1637348515,0.722654761751,26.5150875956,0.889556954159
8,22.1678538537,0.72268913075,26.5348534769,0.889404588291
9,22.1811111161,0.721399708512,26.561810792,0.889519913373
10,22.1798815516,0.721298842797,26.5791937075,0.890165463214
11,22.763066435,0.734890799797,27.1122651795,0.894786237795
12,22.8699050923,0.739206668805,27.2094267373,0.896240528092
13,22.9519751085,0.742947492634,27.2842203161,0.897569297356
14,22.9522839472,0.742980738783,27.2889631282,0.897728011563
15,23.2420262849,0.753702269719,27.5507558931,0.90135108094
16,23.2427180824,0.753711348731,27.5622469975,0.901823336496
17,23.2427180824,0.753711348731,27.5658019371,0.902010968276
18,23.2430953333,0.753734195242,27.5699811155,0.902177418267
19,23.249389889,0.754296128147,27.5799342167,0.902659803293
