,L_PSNR,L_SSIM,PSNR,SSIM
0,13.5425817814,0.354520865737,17.6291895886,0.71772128004
1,15.4287936237,0.449736583438,19.8365291519,0.753631030997
2,17.6948482011,0.574890672307,21.8836738939,0.79627168727
3,18.7505060371,0.640400743002,22.8352050289,0.815127737368
4,21.8335065745,0.761599170435,25.308579137,0.855804197882
5,22.5807234091,0.786294992476,26.1805208789,0.86723150591
6,22.6295871465,0.785866073145,26.4134804506,0.874772391688
7,22.635122729,0.785501951725,26.4539895636,0.874358327327
8,24.2870287726,0.819329526497,27.7278725324,0.885553554645
9,24.2870287726,0.819329526497,27.7701923257,0.885812370469
10,24.3657528272,0.817918888792,28.0028752206,0.891107382416
11,24.3731373957,0.818360274431,28.0403832234,0.892068209449
12,24.3732981948,0.818375925201,28.070129785,0.893442023659
13,24.3937864578,0.818104326038,28.0992279379,0.893927895703
14,24.9092836332,0.831435479032,28.4981243702,0.898373928298
15,24.905598723,0.83220745441,28.5822959984,0.900939396888
16,24.9053663422,0.832183246414,28.5933908848,0.90121408414
17,24.9053663422,0.832183246414,28.616049657,0.901828403122
18,25.0047605256,0.836242960435,28.8144055924,0.909013751082
19,25.3382582531,0.8462984153,29.0851779148,0.912490456407
