,GMSD,PSNR,SSIM,VIF
0,0.235644023693,15.7536085189,0.624270849702,0.0229351047353
1,0.2688174535,17.140754308,0.654370216715,0.13097122401
2,0.282443929453,17.4398177809,0.650991665393,0.184698164992
3,0.248475038665,17.7247438759,0.668431191816,0.202701735392
4,0.234445303825,18.0169704741,0.692498003856,0.221757140747
5,0.225008651459,18.4028721922,0.700353685845,0.263941276537
6,0.177649538396,19.7885238108,0.743627804195,0.410940352692
7,0.170330676059,20.3957458834,0.757708979888,0.478029932239
8,0.168932469788,20.4811062278,0.762321580684,0.485852557195
9,0.16907310435,20.5975152036,0.771018588708,0.487208411728
10,0.132743148342,21.6604865287,0.78976406141,0.575664291708
11,0.128262639079,21.7979615436,0.795235069319,0.587699576184
12,0.126906841223,22.0531110661,0.801510111833,0.604197387465
13,0.126365340061,22.1070994884,0.805147584298,0.611886254941
14,0.108921827013,22.687318122,0.810351003116,0.643590473386
15,0.108512633339,22.7194881058,0.813293352986,0.646324806219
16,0.107002741164,22.7696860278,0.815997182584,0.649067680912
17,0.103943752368,22.9897209085,0.820263629262,0.662365767775
18,0.103586339495,23.0333930919,0.82202875417,0.664645155122
19,0.103146359679,23.0889438072,0.824052357821,0.665838912828
