,GMSD,PSNR,SSIM,VIF
0,0.111993689906,25.0299360019,0.915105563236,0.450909789923
1,0.0856367986082,28.8685989984,0.921070670978,0.730766972391
2,0.0831610118361,29.345777102,0.91633917465,0.731214905707
3,0.0777679365495,29.6306111704,0.918861504115,0.738077075377
4,0.0692050466553,29.7498910503,0.920528616365,0.744030249822
5,0.0642770882072,29.8954864898,0.92134831846,0.755758611861
6,0.0638630465795,29.9564180337,0.922455837714,0.756075973596
7,0.0567442795468,30.32574725,0.92376903632,0.76978889368
8,0.0562931924404,31.0824827859,0.932971201405,0.816926284268
9,0.0562779153744,31.164978496,0.934605061612,0.815170814873
10,0.0558685326271,31.2323015439,0.934962506987,0.815311245192
11,0.0558385898444,31.247590501,0.935504069061,0.816908131365
12,0.0557109919559,31.2719182338,0.936969562151,0.807800534162
13,0.0556977776254,31.3064359896,0.936833586819,0.812491196003
14,0.0531608618629,31.46248424,0.939096946038,0.816650843116
15,0.0520802926965,31.5215282475,0.939596258607,0.817619845488
16,0.0498540181808,31.7511546484,0.940183712135,0.82275777003
17,0.0483029183639,32.1494859169,0.944869176469,0.827204802678
18,0.0482339598833,32.1744322323,0.945154125479,0.827605696297
19,0.0481723752088,32.1795022928,0.945306973967,0.8276241601
