,GMSD,PSNR,SSIM,VIF
0,0.21321017477,16.8378300565,0.835765871266,0.129910465048
1,0.247857692284,17.0327080541,0.670704228332,1.82619692343
2,0.138602915021,19.3742996485,0.844980258054,0.983557950317
3,0.133539680662,19.4953922888,0.844777452989,0.983882520817
4,0.12883020833,20.8365828667,0.850396360491,0.997076657582
5,0.0703979295706,23.5649124238,0.876716745051,0.866816438256
6,0.0661544265602,24.6496377415,0.885405335133,0.875252046485
7,0.0660061903684,24.6559681049,0.885526442429,0.875491304
8,0.0634723015299,25.1919909793,0.894783639769,0.896476934225
9,0.0634723015299,25.1919909793,0.894783639769,0.896476934225
10,0.0634723015299,25.1919909793,0.894783639769,0.896476934225
11,0.0625577489964,25.2588544835,0.896098560818,0.895906449511
12,0.0625579039997,25.2589154848,0.896105198751,0.895903704069
13,0.0625579039997,25.2589154848,0.896105198751,0.895903704069
14,0.0625579039997,25.2589154848,0.896105198751,0.895903704069
15,0.0625691757701,25.2597566908,0.896089169847,0.895986617534
16,0.0625283368141,25.2626878507,0.896168477073,0.896149179204
17,0.0625283368141,25.2626878507,0.896168477073,0.896149179204
18,0.0625283368141,25.2626878507,0.896168477073,0.896149179204
19,0.0624758959986,25.2659314774,0.896203493743,0.896278045513
