,GMSD,PSNR,SSIM,VIF
0,0.20678046167,19.566815292,0.800217949013,0.58577171206
1,0.200550808775,19.7291575777,0.796461632369,0.576547339058
2,0.200643123506,19.7496866798,0.79579386576,0.576783319073
3,0.160934815364,20.2441395263,0.786370747499,0.497430740454
4,0.194846414451,20.0920658507,0.790168911289,0.620499329337
5,0.151117937239,20.7149222611,0.781774663223,0.535169562132
6,0.147492682123,21.1818551705,0.788235885801,0.572277676962
7,0.147502127987,21.1858633958,0.788450506267,0.572549229278
8,0.145998017348,21.7888508895,0.800132402625,0.530721800377
9,0.146140599937,21.8222985895,0.801263499625,0.531168966537
10,0.146185028935,21.8312559013,0.801655958025,0.53241295244
11,0.146154040202,21.8396697053,0.802742166843,0.533035118295
12,0.146149853483,21.8397532341,0.802749486247,0.533034955863
13,0.147976877039,22.1783967445,0.801558953476,0.562249415024
14,0.147976877039,22.1783967445,0.801558953476,0.562249415024
15,0.147976877039,22.1783967445,0.801558953476,0.562249415024
16,0.152480150378,22.4373826609,0.806759270141,0.590683671036
17,0.152480150378,22.4373826609,0.806759270141,0.590683671036
18,0.152480150378,22.4373826609,0.806759270141,0.590683671036
19,0.152480150378,22.4373826609,0.806759270141,0.590683671036
