,GMSD,PSNR,SSIM,VIF
0,0.293430335358,18.020276333,0.752969593819,1.58129780939e-05
1,0.304734798915,18.0538760938,0.748653386126,0.000204060858493
2,0.311958974143,18.11528044,0.755629993854,0.00372320536162
3,0.295472378539,18.8982748785,0.769164508472,0.0494374290463
4,0.16652341839,20.9697394675,0.805412632567,0.287254321654
5,0.161006197508,21.3845223325,0.819111553938,0.315781273421
6,0.160644372034,21.5698359956,0.819138149673,0.311101252773
7,0.160157781235,21.6881301658,0.825452755223,0.316402403518
8,0.155527798899,21.7997468168,0.831488189449,0.328607629063
9,0.152060267561,21.9672078355,0.839623009886,0.34836518841
10,0.132960497517,23.3026464898,0.868726596578,0.498323675203
11,0.132960497517,23.3026464898,0.868726596578,0.498323675203
12,0.097225873503,26.4850295681,0.910972788929,0.738544451692
13,0.0954439394057,26.5449172935,0.911774498031,0.742162712984
14,0.0954430863405,26.5451976225,0.911776816514,0.742183499613
15,0.0954430863405,26.5451976225,0.911776816514,0.742183499613
16,0.0954430863405,26.5451976225,0.911776816514,0.742183499613
17,0.0954223565514,26.5498130801,0.911941230468,0.742794943096
18,0.0954152337553,26.5504149266,0.911951149335,0.742868416481
19,0.0954593540228,26.5720248335,0.912117457839,0.743852421717
