,GMSD,PSNR,SSIM,VIF
0,0.221750913562,21.694162966,0.815929254061,0.0288575302985
1,0.22075495689,21.7071574923,0.815745753209,0.028926612681
2,0.157210425211,23.7781197701,0.857799495369,0.247329358891
3,0.140423106316,24.3440242933,0.85673756042,0.291242899836
4,0.140333417604,24.3513577759,0.857244257116,0.291990639753
5,0.140334282048,24.3516655552,0.857274522025,0.292034824635
6,0.140320025249,24.3522922841,0.857313145503,0.29209423415
7,0.140320795917,24.3524144116,0.857323452561,0.292103278602
8,0.140320795917,24.3524144116,0.857323452561,0.292103278602
9,0.139204004657,24.5283598163,0.863775035729,0.317587386481
10,0.139204004657,24.5283598163,0.863775035729,0.317587386481
11,0.139204004657,24.5283598163,0.863775035729,0.317587386481
12,0.139204004657,24.5283598163,0.863775035729,0.317587386481
13,0.0781134590534,27.8095125093,0.905818649568,0.62071798716
14,0.0778240718573,27.8290494449,0.906722496018,0.620044110295
15,0.077827189925,27.829686903,0.906738752274,0.620096123701
16,0.0778191668301,27.8297976162,0.906743242686,0.620034917415
17,0.0778179470751,27.8301241402,0.906752270911,0.620069031996
18,0.0778179470751,27.8301241402,0.906752270911,0.620069031996
19,0.0778179470751,27.8301241402,0.906752270911,0.620069031996
