,L_PSNR,L_SSIM,PSNR,SSIM
0,12.4331838881,0.636097213474,15.7921491056,0.802369941684
1,15.273021877,0.67711838489,18.7635115919,0.808551532839
2,19.1371330166,0.73321274738,22.2428394092,0.841477536329
3,19.7533667139,0.747281792137,23.4648379264,0.850150281679
4,21.0467178388,0.775528058881,24.8501559463,0.869952716816
5,21.4513859872,0.769230166524,25.3501318581,0.87516562908
6,23.0199439506,0.780704482657,26.6221567996,0.87864701775
7,23.530346711,0.807811399119,27.1778388269,0.893914544195
8,24.0373170164,0.80773175265,27.670389221,0.898515160746
9,23.9564792544,0.804574546974,27.7847370054,0.895983278578
10,24.2366215639,0.803997025459,28.0903500255,0.89798180846
11,24.5787803148,0.809651259143,28.4351602955,0.9024739761
12,25.2397434999,0.809036820986,28.9677522671,0.90166199452
13,25.7186080946,0.824309756167,29.3711877943,0.908164192405
14,25.9938211161,0.82331911265,29.644402447,0.909077644065
15,26.5549899006,0.841632203563,30.0946021801,0.915863134942
16,26.5977466437,0.840658858785,30.2154233949,0.916277212661
17,26.6572845594,0.841306483617,30.3375695598,0.918360892026
18,26.7301705555,0.842726387315,30.4592029245,0.919948967375
19,27.0830094742,0.853238306021,30.7574470117,0.92432083758
