,L_PSNR,L_SSIM,PSNR,SSIM
0,17.9873373067,0.611119667806,22.6566801461,0.867003468383
1,23.4219967483,0.76376936881,27.8812255489,0.917183569775
2,26.2559618389,0.834980086144,30.5563306988,0.939676847957
3,28.364237595,0.869723453248,32.4828375986,0.950891935656
4,29.3371192511,0.886461530181,33.5077264475,0.956010534483
5,30.6009640264,0.908131471715,34.6168916174,0.963557444525
6,31.449160031,0.923985944984,35.360274672,0.969086231084
7,31.2714693741,0.922153569702,35.3857028112,0.968470066166
8,31.6431481539,0.925278559858,35.7855984576,0.969741974833
9,32.5227440764,0.93737114937,36.5306813268,0.973884479432
10,32.7927017167,0.93887328886,36.8263234927,0.974974708876
11,32.7592764952,0.938307789985,36.9021833266,0.975052310465
12,33.3741064466,0.946029406965,37.4483817528,0.977693617815
13,33.9548276817,0.952624561569,37.9405350586,0.979890691581
14,34.2795710922,0.955017813117,38.2349840848,0.98086222474
15,34.4916127068,0.956297861802,38.4474970307,0.981412155695
16,34.9669550541,0.960345612838,38.8451671619,0.98285977027
17,35.3832133307,0.96419794341,39.1947154765,0.984134323742
18,35.6357855138,0.965761945182,39.4192501389,0.984841814824
19,35.4522193785,0.964788232168,39.3438995486,0.984666423857
