,L_PSNR,L_SSIM,PSNR,SSIM
0,7.79089001467,0.27188637907,12.4992977475,0.741673207172
1,17.5406517209,0.666894510664,21.7663265063,0.873846736409
2,21.3223363424,0.782836597547,25.5895223652,0.901288520862
3,23.5614625922,0.819179308173,27.6005533173,0.915066118065
4,24.2418555324,0.821990146956,28.3720581691,0.920694205703
5,25.3576351375,0.857181907562,29.4831782573,0.935519833742
6,26.2575852336,0.865801487725,30.3594770846,0.939557366257
7,27.0994825053,0.870851626023,31.1519018471,0.942975522672
8,27.2081398653,0.872611904648,31.3597497235,0.944741839187
9,27.8174221263,0.881272090049,31.9213164637,0.947909551278
10,28.6221210652,0.907201635763,32.6169182772,0.956675355254
11,29.1572632937,0.909761866227,33.1047896446,0.958149438406
12,29.2663444743,0.920435826785,33.2891730491,0.962173517134
13,29.9304675366,0.927436757726,33.8594561416,0.964692138634
14,30.21291285,0.932370780139,34.1467314233,0.967131429413
15,30.5779329711,0.935377013032,34.4876454175,0.968592077883
16,31.0749129354,0.93790579503,34.912476325,0.969700938575
17,31.3626267972,0.94133960666,35.1726467042,0.971103985916
18,31.57583717,0.945780568162,35.3754787665,0.972754291175
19,31.7304026605,0.946352377234,35.5336004845,0.973122735315
