,L_PSNR,L_SSIM,PSNR,SSIM
0,11.2795034194,0.0987760168624,15.9382370413,0.644346250587
1,17.0627906075,0.796116095199,21.4854739966,0.874608423954
2,20.1371994765,0.89859315285,24.2557130445,0.910900550104
3,21.6406870504,0.917249593789,25.6320058497,0.915770588234
4,22.8590930549,0.937441160853,26.813811147,0.934062639643
5,24.3115329924,0.95351724814,27.9965055205,0.940575930969
6,25.5145431526,0.963233641015,28.9039566726,0.943964111858
7,25.6685449799,0.96500505771,29.1340529962,0.946992424355
8,25.4888155839,0.963629656193,29.1469561651,0.949089235769
9,26.0048372303,0.967600922279,29.5868745607,0.951219715608
10,26.641642798,0.97168610874,30.0884740437,0.953518950342
11,26.6328683894,0.971268456626,30.1726044546,0.955990262846
12,27.0896301856,0.97391048118,30.5423587257,0.957513444691
13,26.8789000665,0.972678792495,30.4864477843,0.957947040845
14,27.4072544896,0.975296046503,30.8947901748,0.959158823507
15,27.4994940901,0.976022651956,31.0144188459,0.960700319582
16,28.039937985,0.978707743984,31.4145503704,0.961468908393
17,27.9425813135,0.978264718028,31.4187450811,0.962499261881
18,27.888036009,0.97808573008,31.4393178244,0.963857959008
19,27.8893428314,0.978164785929,31.4865722218,0.964699392629
