,L_PSNR,L_SSIM,PSNR,SSIM
0,11.8155681738,0.613420462027,16.4252114764,0.856696619302
1,18.1026415657,0.784979482589,22.3323731808,0.912660733051
2,22.0999265466,0.836517131973,26.2779301308,0.922821965004
3,23.1623513395,0.8700454542,27.4301529235,0.93739262339
4,24.0929696486,0.896190453009,28.3607925093,0.948629498348
5,25.299679114,0.904601671787,29.4907009855,0.953440325268
6,26.3176518393,0.905841121626,30.422309398,0.954021718969
7,27.5886422342,0.912236109444,31.5314939396,0.956872654295
8,28.4903127783,0.921904514466,32.331177469,0.96003544988
9,28.6269355,0.922337741305,32.5533303841,0.9612286413
10,29.184881397,0.927493823971,33.0398723802,0.963364473825
11,30.009247984,0.937795682472,33.699274003,0.966995220477
12,30.0345622295,0.937876528299,33.8256115241,0.967600042072
13,30.7504405001,0.946106753024,34.3960213948,0.97021709975
14,30.8218107769,0.946385707413,34.5245350407,0.971008170908
15,30.7623576274,0.945519944396,34.5568278977,0.971260507629
16,30.7727307468,0.945815205179,34.6230842822,0.97184167631
17,31.0676512905,0.94763344713,34.8887470549,0.972854102055
18,31.2358508604,0.949074374106,35.0580786178,0.973457547473
19,31.3823531046,0.950896987907,35.2077301812,0.974286119406
