,GMSD,PSNR,SSIM,VIF
0,0.176576337186,14.1981120008,0.548566786906,0.264124217836
1,0.142884025507,19.6592075667,0.677318408621,0.704873748041
2,0.11354918489,21.7789863438,0.735502320555,0.760395347191
3,0.110565659571,23.0549846877,0.752191196184,0.838880257118
4,0.0896346169537,24.2366226815,0.792091874581,0.854026691883
5,0.079133211794,24.9405239175,0.817451334501,0.862698266782
6,0.0754653774246,25.6676188945,0.834442453313,0.88553747235
7,0.0657155794358,26.161877404,0.851925979621,0.88945284437
8,0.06251365043,26.5709599336,0.852716952058,0.902282314941
9,0.0620036697948,26.9056087694,0.86037074085,0.909810128018
10,0.0569926576171,27.2668841732,0.872026661326,0.913419137315
11,0.0532795739703,27.5598780124,0.876565025712,0.919403595372
12,0.0518178145908,27.8537423691,0.879573044481,0.924769140512
13,0.0485901340421,28.1438787085,0.886243229507,0.927519477005
14,0.0480978546926,28.4109833877,0.886956886117,0.931011979568
15,0.0440913024754,28.6282350209,0.893617380854,0.932164282779
16,0.0433979679986,28.8473750465,0.89658354335,0.93601279102
17,0.0420944669711,29.0425858343,0.898410888099,0.938161477811
18,0.0405202646579,29.2335114374,0.901723336088,0.940058228705
19,0.0394685772756,29.4268368582,0.905701523937,0.94305787448
