,GMSD,PSNR,SSIM,VIF
0,0.229752436668,15.9622687882,0.843129206682,0.0744690832743
1,0.186611145561,18.7700047626,0.855165482313,0.253180740927
2,0.142945524365,21.7164534675,0.86753756402,0.639834929565
3,0.13962414603,22.5362675124,0.868251657405,0.702925468117
4,0.124910596747,23.3825153629,0.865842222921,0.731123692475
5,0.121176295364,24.1615708268,0.877162235665,0.763498484821
6,0.121621421784,24.766923492,0.883368635844,0.774375940056
7,0.122731203137,25.4266332793,0.885369856183,0.818276807549
8,0.10578666802,26.0721148062,0.888366673783,0.847999575537
9,0.0993884078196,26.5374292985,0.894405136728,0.859938471281
10,0.100447785681,26.8745139093,0.895227895391,0.8671349399
11,0.0947020067144,27.1971969359,0.899485261547,0.871541776155
12,0.0935541038156,27.5184870037,0.903076323877,0.873222567296
13,0.093280942854,27.7782061375,0.903894872709,0.882032116657
14,0.0884543616055,28.0353245727,0.904243625119,0.892214433297
15,0.0860641269041,28.3083989952,0.906553740388,0.897904820891
16,0.0872410043457,28.5785146753,0.907108324211,0.904892722671
17,0.0859633324079,28.8260958038,0.908680576216,0.911264467553
18,0.0851181875957,29.021334885,0.910879619636,0.912670449091
19,0.0846409881937,29.2338563536,0.911860169225,0.918239108249
