,GMSD,PSNR,SSIM,VIF
0,0.161834866246,14.3312245238,0.465275078535,0.276571716714
1,0.150345943759,16.4351491343,0.626439337208,0.461245132875
2,0.135487781721,18.5598368381,0.668379198212,0.650476754324
3,0.126256107231,20.1140052344,0.69307377093,0.70116063581
4,0.122202895587,20.6419517496,0.707524280837,0.731178223953
5,0.116314265758,21.3547194417,0.741132413707,0.766413538839
6,0.112790680887,22.2288134048,0.761311539399,0.806098292731
7,0.104564029503,23.3327621799,0.796526089901,0.842642623596
8,0.103324333825,23.6170719363,0.804499674845,0.852065274252
9,0.102318777097,23.8436510471,0.81030844414,0.859291811051
10,0.0990004766157,24.0653276944,0.814854013752,0.866763277398
11,0.0866241049441,24.6258346086,0.826909370626,0.871323256592
12,0.084043084729,24.8065663989,0.829648190257,0.876544483868
13,0.0825449572943,24.9779760437,0.833608177908,0.881669870655
14,0.0822076943743,25.2564384087,0.840213365105,0.889240741746
15,0.0814907860732,25.4218908175,0.844564585075,0.893437621412
16,0.0774226562,25.5917017657,0.848811021069,0.89689755555
17,0.0765497128249,25.6888613376,0.851382416695,0.899888652818
18,0.0756477677088,25.9021984128,0.855973500963,0.902004517481
19,0.0733747927328,26.0367302268,0.856055301178,0.903939817197
