,GMSD,PSNR,SSIM,VIF
0,0.111514519886,19.5234011489,0.746939346813,0.525857362688
1,0.113562672501,21.988676854,0.756775777964,0.675888835001
2,0.122294356878,23.7635319031,0.761699138995,0.753697958773
3,0.104960587973,25.3552088265,0.795286314924,0.808426283363
4,0.103269426884,25.818855016,0.813507946905,0.834821267237
5,0.0998384798935,26.614858582,0.833782966866,0.861986914429
6,0.0941557372709,27.1913141817,0.851868873678,0.884203582838
7,0.0760270763853,27.9284137114,0.862004856026,0.886314985595
8,0.0746522218813,28.1647160442,0.869593456585,0.893120802073
9,0.0734836889159,28.4774704585,0.876555532619,0.90762937671
10,0.0699985297148,28.683672372,0.877953570074,0.915695187943
11,0.0699230911279,28.8767902846,0.88166823633,0.920454324818
12,0.0697096600819,28.9435170368,0.883137399434,0.922550403941
13,0.0628663542705,29.2222070632,0.889223660953,0.930763971912
14,0.05726945264,29.4293291327,0.891000840348,0.931542069104
15,0.0554937601171,29.5951286039,0.893996434829,0.935388466614
16,0.0549474689866,29.8009547675,0.899003112274,0.940749651668
17,0.0467018554806,30.1304460129,0.902823962394,0.950042498939
18,0.0465604564664,30.2602311365,0.904731301334,0.945768673974
19,0.0411390389769,30.3690970947,0.90653806818,0.947626514915
