,GMSD,PSNR,SSIM,VIF
0,0.277295337588,15.2473169137,0.444747964476,0.00280860375186
1,0.226519101882,17.1727394993,0.58080063908,0.135037534124
2,0.195596169004,18.4594772461,0.640269965389,0.306272041548
3,0.193179448832,20.8862215745,0.719212169474,0.478647792985
4,0.173677580287,21.8138271446,0.74459157311,0.546886714918
5,0.148550047159,22.270877027,0.751612532948,0.595807965347
6,0.138723736257,22.5827489915,0.754584306827,0.640685892107
7,0.131718685675,22.9839193758,0.781602875631,0.668377056584
8,0.131944569444,23.1157681379,0.784274245546,0.674412758583
9,0.12866987921,23.3350213024,0.792129966553,0.69416812499
10,0.125755974114,23.9774222949,0.813800911863,0.724893712304
11,0.124688498246,24.1722249835,0.819931585846,0.736078725544
12,0.12424534011,24.3276427968,0.826924121796,0.746213596876
13,0.123725737495,24.4589227724,0.830869634548,0.756158797781
14,0.0969201563092,25.4757483452,0.855963082255,0.778860013896
15,0.0945352928187,25.7923156165,0.857524788371,0.794661432045
16,0.0867502868941,26.0840496817,0.864012054812,0.802110838932
17,0.0856920554246,26.1838199029,0.866690612274,0.806730132603
18,0.0851867121581,26.2665936205,0.868582915954,0.809350164824
19,0.0772280491677,26.4839631867,0.868955269469,0.818464056352
