,GMSD,PSNR,SSIM,VIF
0,0.271709869186,11.6745998718,0.458292194831,0.0663880706509
1,0.280278770696,14.1557951198,0.663477868706,0.278647438324
2,0.227341983794,17.0675097774,0.717351211555,0.565454295558
3,0.177393291385,18.8558607566,0.809014519438,0.645386429978
4,0.171742085061,20.059982628,0.82999052784,0.742549734737
5,0.158262252147,20.9773167879,0.852244946099,0.775686093946
6,0.131256917007,22.9515924131,0.864312645777,0.849139962619
7,0.13040430815,23.3486703961,0.868803433784,0.862544416496
8,0.120871330345,24.387557509,0.886450655131,0.899605736025
9,0.109055592748,24.8992582912,0.893982955015,0.911001946338
10,0.103059332636,25.8193734068,0.905901420896,0.932061369561
11,0.101394475557,25.9011368445,0.90745428471,0.93493800998
12,0.0962377932689,26.2909887945,0.91170559384,0.939564125822
13,0.0956638897391,26.7108763063,0.914637628272,0.944852989435
14,0.0950138502374,26.7982758113,0.915610674124,0.946315696093
15,0.0949103382313,26.8774818449,0.916854133612,0.947438322414
16,0.0946965203886,26.9142437639,0.918522247446,0.948726208404
17,0.0942183954326,27.0197827282,0.919490203703,0.95143
18,0.0911403970578,27.3426649998,0.923490163296,0.957039237511
19,0.087472137564,27.4861521136,0.925821296496,0.958131231721
