,GMSD,PSNR,SSIM,VIF
0,0.281054764573,13.0035769023,0.226495351183,0.00151062328266
1,0.207129854491,15.5176137769,0.496595699925,0.18946166004
2,0.182080270427,16.0587288936,0.579150158426,0.304429727367
3,0.167737321833,18.2611961887,0.669396789569,0.519030670612
4,0.1628062902,18.9521938857,0.700598480268,0.568158276775
5,0.160889391586,19.8783458397,0.721983345873,0.626431419059
6,0.148513832204,20.7435711101,0.755888752538,0.667448128889
7,0.145465873037,21.1108373263,0.76636359026,0.698467089797
8,0.143736292938,21.3483658274,0.771406613813,0.718939858468
9,0.143134771993,21.4908120313,0.776280211218,0.725952398406
10,0.142347099311,21.77826447,0.785906056094,0.737354057376
11,0.14167159781,21.8752291312,0.789053812649,0.746449473908
12,0.0998483168689,22.9917719705,0.829572565946,0.782548414989
13,0.0970601640795,23.1829583298,0.836442378108,0.791727697522
14,0.0961759162072,23.4728443642,0.846729918992,0.799263097088
15,0.0951717339882,23.5980746448,0.84977453047,0.802162425651
16,0.0944995532817,23.7784988113,0.852234044692,0.807057187233
17,0.0920104458737,24.0416993537,0.857719116852,0.815683994028
18,0.0918391168892,24.0961127112,0.858562015105,0.818208119899
19,0.091939189556,24.2015610046,0.862928029855,0.820817514802
