,GMSD,PSNR,SSIM,VIF
0,0.264122235858,13.6872983501,0.458807680051,0.0208978671134
1,0.246064512481,16.5957886522,0.634853880346,0.280435172429
2,0.165435901546,17.8998295835,0.662891427744,0.428249247542
3,0.1706784542,19.9503774645,0.695724590198,0.525872653342
4,0.167881683576,20.3954648974,0.724843798611,0.559748822417
5,0.156558206948,21.0351480122,0.759667103649,0.616995620907
6,0.156293398429,21.2015910295,0.762257309481,0.634110670891
7,0.153335822335,21.6433397,0.776086637865,0.668291722152
8,0.133764487296,22.5306263882,0.794510867369,0.706914799032
9,0.133019389828,22.716280187,0.802239060357,0.720180052622
10,0.13283294797,22.8065887738,0.804463466444,0.729009097242
11,0.131134584125,23.0865654173,0.812485573443,0.734699982049
12,0.126673448691,23.3392183903,0.819538489936,0.747240160875
13,0.126429876159,23.3881479231,0.821799110544,0.752666297296
14,0.125970273236,23.4294122097,0.822680865506,0.756574147235
15,0.123485175962,23.6341760127,0.828016065665,0.763879984957
16,0.12333329333,23.7008440858,0.830025567026,0.766429347449
17,0.122624676675,23.7944406524,0.832571855915,0.777270124813
18,0.121998705785,23.8831706643,0.834508853821,0.785599535191
19,0.121927406831,23.9984137971,0.840253207893,0.783295590227
