,L_PSNR,L_SSIM,PSNR,SSIM
0,12.444540747,0.279565779341,16.1454983957,0.527033412388
1,17.626472662,0.703844419176,19.7274922038,0.683101254993
2,18.6860323511,0.751376109922,21.1902544485,0.739278379865
3,19.2389598795,0.760673803622,22.3423415492,0.792516907988
4,19.2574046421,0.761190000684,22.5853850432,0.807165880323
5,19.2574046421,0.761190000684,22.6915208851,0.813268694648
6,19.3365799644,0.764336855628,22.8604504784,0.821414445473
7,20.2427226718,0.789468109303,23.5247638712,0.829864368066
8,20.7684904794,0.805772190654,23.898001044,0.835457806543
9,20.7791428115,0.806086948369,23.9596229066,0.838541111974
10,20.7802665147,0.806005496648,24.0148131727,0.840483821734
11,20.9364913823,0.816887177137,24.2859239627,0.852825743899
12,21.3792751653,0.830355206597,24.6014969624,0.857368798062
13,21.3821304086,0.830391166667,24.7381391242,0.865343289586
14,21.384838015,0.830321073862,24.7759710543,0.866911838279
15,21.384838015,0.830321073862,24.8038664203,0.869050776591
16,21.384838015,0.830321073862,24.8470537988,0.870777711524
17,21.3859668157,0.830317558667,24.8643161999,0.871405741186
18,21.4625202471,0.830415573061,24.9496688434,0.873094685885
19,21.4616441928,0.830474463699,24.9851465077,0.875098868676
