,L_PSNR,L_SSIM,PSNR,SSIM
0,14.5435665334,0.671448907742,18.158581743,0.840304904237
1,17.1262398946,0.708790670222,20.1357010016,0.847202276564
2,18.7309060985,0.757499276929,21.6450528048,0.858803084214
3,19.3938605919,0.774576405316,22.130815153,0.859478605759
4,19.3912212744,0.774624972963,22.3587906527,0.849658969165
5,20.4916596468,0.829329456047,23.0588508619,0.867849108441
6,24.4417923998,0.886700741595,24.9969288606,0.887312943672
7,24.5605016556,0.887618137441,25.2898287596,0.890191706353
8,24.9181045627,0.88975939438,25.4379509401,0.890306838443
9,25.5566341422,0.899836453756,25.6670489228,0.893770399047
10,25.5566341422,0.899836453756,26.1286103485,0.893185206743
11,25.5631310282,0.900220635218,26.1871598341,0.894594412646
12,25.923661516,0.904790948442,26.3987944165,0.897940384491
13,25.923661516,0.904790948442,26.4114337753,0.89820047957
14,26.1798022265,0.907984979067,26.6576140389,0.898083969509
15,26.1924843745,0.908410362415,26.7167460456,0.900850947149
16,26.2375873857,0.907380402385,27.3293773788,0.90117996911
17,26.3617610089,0.908288019966,27.3839502265,0.901568124464
18,26.3596091435,0.908119361393,27.4504248352,0.902971936031
19,26.3595983156,0.908120545969,27.8353694464,0.904253501027
