,L_PSNR,L_SSIM,PSNR,SSIM
0,17.1917167164,0.514211856268,21.6948263033,0.815776143253
1,20.0000744636,0.634698966721,24.2969428025,0.852224641641
2,23.1465899852,0.775346295495,27.1734633357,0.893960588429
3,26.2294663731,0.85936168352,29.6989126834,0.922545101753
4,27.8301028427,0.883213250737,30.840163198,0.929762562629
5,27.8759435299,0.884505970587,31.2207961935,0.932297198823
6,29.8065313837,0.929913499414,32.5346812333,0.947582768919
7,29.9123822229,0.930480797511,32.7187906386,0.94953937082
8,29.9117788261,0.930477198761,32.9246799304,0.952291039665
9,29.8715095494,0.930489866806,33.0094025999,0.952954101047
10,30.5186148901,0.936360679812,33.4475007235,0.955036343758
11,30.5162107136,0.936392753396,33.5684482707,0.956903339284
12,30.5162107136,0.936392753396,33.6566163144,0.9579803768
13,30.5162107136,0.936392753396,33.7407930726,0.959348099744
14,30.5162107136,0.936392753396,33.7977021751,0.960157428978
15,31.4264341261,0.952021765324,34.4419829544,0.965251366449
16,31.4342067775,0.951975285385,34.4620944573,0.965385881293
17,31.4444809886,0.953493474066,34.516392629,0.965978995418
18,31.444389988,0.953545483623,34.6234421889,0.966758726981
19,31.4693504718,0.953745084581,34.699361647,0.967389776806
