,L_PSNR,L_SSIM,PSNR,SSIM
0,16.1769709772,0.625609989731,19.9400226651,0.799661606996
1,20.6935836873,0.723404299399,23.2262609439,0.827641106712
2,21.2516119902,0.738150140838,24.4480641226,0.839477131542
3,22.6692854539,0.769004983126,25.4152098025,0.849642097478
4,25.5828480257,0.818078898625,27.2801586426,0.867084114534
5,25.6661899124,0.820861007856,27.5615871609,0.870047111925
6,25.6661899124,0.820861007856,27.9629453036,0.874535891641
7,25.6606458547,0.821524870518,28.0386792421,0.876804421795
8,26.2004771103,0.82339267226,28.3933500401,0.878150079548
9,26.2327298071,0.82463005272,28.6657884823,0.882484558317
10,26.2242268244,0.825265353678,28.7658923152,0.885633595538
11,26.2340059178,0.826134268776,28.9327215048,0.886888522417
12,26.2455065011,0.826861660087,29.0191599102,0.888843493883
13,26.2521984498,0.827208404238,29.0393856241,0.889094358909
14,26.2651182318,0.827728653549,29.1349958426,0.891566767792
15,26.2617513634,0.827997948871,29.2098588309,0.892787641079
16,26.2662779822,0.827039933049,29.2505498163,0.893012539673
17,26.8892766486,0.841829657497,29.6808260437,0.897983199661
18,26.8913819527,0.841862559728,29.7091410861,0.898759281589
19,26.8913819527,0.841862559728,29.7509587245,0.899494737615
