,L_PSNR,L_SSIM,PSNR,SSIM
0,12.0801045343,0.453881123009,16.073675434,0.749192891886
1,16.4370125086,0.67203425354,19.5409611795,0.80520413106
2,17.9025248518,0.670648490932,20.7497861777,0.79921459591
3,17.9133233853,0.668344947227,21.3075280971,0.774524989484
4,18.1680154612,0.661517086618,21.5672560227,0.772851315351
5,18.9140253565,0.706183574402,22.8536539214,0.835644391799
6,19.1314525407,0.708859494165,23.0354682002,0.83613580765
7,19.9323230674,0.729436370778,23.7118425161,0.841405869801
8,20.4877478594,0.724274116614,24.1690731312,0.838615912961
9,20.4857146118,0.72419114509,24.401953672,0.84682273162
10,20.5295822943,0.724543976868,24.4512192322,0.846453856865
11,20.8143783609,0.736632365913,24.6898416526,0.850364391344
12,21.6576520142,0.766454613447,25.4224580335,0.863191490368
13,21.6730730073,0.766784803748,25.5016394219,0.866165752409
14,22.7697038406,0.811896158389,26.4555620254,0.883413443162
15,22.8859190265,0.813952134146,26.6981507686,0.888014308119
16,23.9613255257,0.85197460866,27.5570797536,0.901697973467
17,24.0669270136,0.853298816147,27.6695304133,0.902341358449
18,24.4002912631,0.858719093843,27.9634386898,0.905105605784
19,24.5352103264,0.861486872227,28.0650214289,0.906009242208
