,L_PSNR,L_SSIM,PSNR,SSIM
0,13.5406238098,0.285706563752,18.221649408,0.753020841228
1,18.4828560142,0.651232606285,22.9981089709,0.871609647444
2,21.0313295016,0.779258472072,25.3571742498,0.913391816114
3,24.1797758081,0.856715095329,28.2296070404,0.936449010517
4,24.2869878062,0.857341122163,28.4826622827,0.939409856454
5,24.3097973769,0.857621628563,28.5590880695,0.939794717112
6,24.3091550034,0.85760288251,28.5977552519,0.940758297145
7,26.286953197,0.895942160541,30.3264212528,0.953513728129
8,26.9616186898,0.906941291945,30.9002553427,0.95723020831
9,27.5825565907,0.921709490883,31.4062768481,0.96215294129
10,27.5809633548,0.921952549935,31.4352790125,0.962539013271
11,27.5798340145,0.921931250748,31.4716296583,0.962943784323
12,27.5795730868,0.9219256895,31.5125921769,0.962847229746
13,27.5794408315,0.921922328164,31.5575836995,0.9630815207
14,27.5687428989,0.921956396563,31.5662835018,0.963435416678
15,27.574993273,0.922145376089,31.5982918672,0.964012654442
16,27.574993273,0.922145376089,31.6297284494,0.963981610552
17,27.574993273,0.922145376089,31.6484554248,0.964164513359
18,27.7764922307,0.925735952326,31.8264503647,0.965350074286
19,27.7754490777,0.925782686594,31.8387505903,0.965891159691
