,L_PSNR,L_SSIM,PSNR,SSIM
0,16.2904152916,0.535183285294,20.5380444492,0.803450540104
1,21.5637272777,0.756051671289,25.1491041454,0.875619191757
2,23.6373321364,0.81101091255,26.7333217783,0.894558305894
3,24.6602642843,0.840339976128,27.4789166471,0.90531282023
4,24.6602642843,0.840339976128,27.699816439,0.90190620811
5,24.6296290828,0.839324234891,27.9750419025,0.90758839507
6,24.6427733255,0.839905959699,28.1338930746,0.910435818224
7,25.1851522003,0.849159100493,28.5351996008,0.9137244184
8,25.1851522003,0.849159100493,28.6152476461,0.914073257054
9,25.1851522003,0.849159100493,28.6809348101,0.915065855826
10,25.1851522003,0.849159100493,28.7110223502,0.914759125643
11,25.3903207326,0.853249706752,28.8655073622,0.916197101141
12,27.3919010018,0.875627963509,30.3372119973,0.923928588146
13,27.6405721551,0.878542953567,30.4996901195,0.924965157815
14,27.6676545995,0.878956276719,30.6049635002,0.925572936159
15,29.5381531677,0.911929423911,31.8365335735,0.937335772134
16,29.7336055443,0.913593945107,31.9496177771,0.937833527614
17,29.8898761135,0.914479502302,32.0361204475,0.938139955036
18,29.8898761135,0.914479502302,32.2581055181,0.941385288937
19,29.8890905516,0.914452017739,32.3407359644,0.942159488458
