,L_PSNR,L_SSIM,PSNR,SSIM
0,12.9456117377,0.445827874238,17.145105125,0.736346595873
1,18.0444174728,0.654850498562,21.6831369089,0.80109922818
2,21.1474361375,0.759172452306,24.1578955837,0.846803887073
3,21.1818840321,0.762590450535,24.2608462317,0.848204293852
4,21.629819224,0.769001632762,25.1420443465,0.863666211459
5,21.6906812113,0.764117565033,25.2644995105,0.861814094543
6,22.1347350954,0.773011629647,25.6835153417,0.866856668997
7,22.1920245591,0.775446638354,25.7753464367,0.868628997489
8,23.6070052758,0.808282256983,27.002861647,0.884096876714
9,23.9025204535,0.818897113189,27.2561947083,0.889185860322
10,23.9962467412,0.822913030555,27.3643359549,0.891591275482
11,24.0011131049,0.822775676305,27.3847463259,0.892048155005
12,23.9977582343,0.82275940344,27.4161628647,0.893071523318
13,24.3995312937,0.833396318943,27.7280343388,0.89659137528
14,24.407383846,0.83369108468,27.7764788431,0.897283581519
15,25.9081803591,0.856913681561,28.9536078343,0.908223895316
16,25.9070169935,0.857153494236,28.9658837837,0.908680073509
17,25.9052567499,0.857277118358,29.010311013,0.909294229782
18,25.9052567499,0.857277118358,29.0464316227,0.910028532532
19,25.9195772197,0.857514090754,29.0779112445,0.910596608821
