,L_PSNR,L_SSIM,PSNR,SSIM
0,17.1688572966,0.669417820899,21.6422699286,0.878091950961
1,20.7828045119,0.823603959917,25.0339145084,0.928501184202
2,21.6205592427,0.805322111659,25.8302375365,0.920893557222
3,22.6799041571,0.807784955447,26.8484438082,0.920476680686
4,25.1860066998,0.842263745715,29.1586669387,0.932940849027
5,27.0037657565,0.866376110353,30.7157624921,0.942069780201
6,27.5513906029,0.876180934924,31.1623471331,0.945948442375
7,29.4358309147,0.90518850317,33.120266952,0.957532065906
8,29.5044172267,0.905733950617,33.2050863216,0.958159393152
9,29.6214456804,0.906290235374,33.3548497109,0.958948962443
10,29.6111861961,0.906396856233,33.3806144473,0.95899064686
11,29.6113534019,0.906275814313,33.4402407562,0.958909742429
12,29.5694137684,0.906426948556,33.4402415574,0.959219565918
13,29.620691709,0.906787161938,33.4845195479,0.959343234146
14,29.6307812607,0.906861497799,33.508854638,0.959586321728
15,29.7624367381,0.912226093031,33.6350171837,0.961589336875
16,33.5564504462,0.956894570962,36.7113513226,0.97726084695
17,33.7244411072,0.957648250727,36.8244213887,0.977522309405
18,33.8948375295,0.960439861087,37.0834476832,0.978601898474
19,33.9073494572,0.960256985856,37.1503389704,0.978794692574
