,L_PSNR,L_SSIM,PSNR,SSIM
0,10.6587819996,0.299361808929,15.2173457451,0.709465720342
1,18.2129337786,0.653115533185,22.3049083771,0.819613063241
2,22.2254029557,0.810708382196,26.0238879469,0.886097208993
3,22.6660509064,0.822427586284,26.5290756879,0.89891982931
4,23.7940540109,0.857636388407,27.4239359697,0.910205196593
5,23.962806697,0.860461209577,27.6867664959,0.914153690963
6,25.6660894523,0.888218365014,28.9993932786,0.923484509881
7,26.1165439952,0.895534118015,29.3273580923,0.925890273209
8,26.1574865207,0.896626460982,29.4104184368,0.926969365518
9,26.9914277817,0.905241564902,29.9874074259,0.930051769265
10,27.2292516398,0.907346966087,30.2254281725,0.931879118811
11,27.2798037046,0.908801401089,30.4002414354,0.933623784135
12,27.2798037046,0.908801401089,30.4677691073,0.934708868896
13,27.2810467881,0.908841550253,30.5776314832,0.936454932481
14,27.2895456468,0.911305889812,30.7034527008,0.939062346867
15,27.7682031019,0.915974983807,31.0521390897,0.940753833905
16,28.1212229383,0.918971206306,31.302897888,0.941758016356
17,28.1293413597,0.918978009787,31.3495311478,0.942943185133
18,28.1414882507,0.919024828541,31.4190203662,0.943555791849
19,28.3535840743,0.923695442799,31.7077665276,0.947716946134
