,L_PSNR,L_SSIM,PSNR,SSIM
0,7.78840563781,0.272246942943,12.4966555045,0.741793598546
1,13.3587275734,0.678482637882,17.9353583176,0.87590965396
2,18.771268501,0.752475495674,23.1295302061,0.893626292693
3,24.256097865,0.836065858912,27.7385503045,0.920899082928
4,24.726106521,0.841170542023,28.477752653,0.92191293242
5,24.9751760834,0.845821761416,28.9551276789,0.931792893649
6,25.70026202,0.858293575789,29.5533493084,0.936005163597
7,27.0454031697,0.867255833022,30.6130722922,0.93873203561
8,27.0454031697,0.867255833022,30.7185310979,0.938358690825
9,27.0693764121,0.867178611958,30.8727893712,0.940213076465
10,27.34389105,0.870705778292,31.0928202945,0.941333122854
11,27.8791571179,0.876374753568,31.5112390681,0.943252816248
12,28.1249203929,0.877697967931,31.6988589337,0.94373343003
13,28.3731640558,0.879464263426,31.8911645965,0.944347780202
14,28.9713250916,0.885650437964,32.3472328259,0.946601379038
15,29.2864204457,0.887991886641,32.5840058082,0.947485343275
16,29.2864204457,0.887991886641,32.5929661636,0.947626314416
17,29.2857660815,0.888004999563,32.6133623455,0.947694111953
18,29.5351743553,0.890244081324,32.7914152211,0.948433387617
19,29.5351743553,0.890244081324,32.9089757006,0.949237355203
