,L_PSNR,L_SSIM,PSNR,SSIM
0,12.4269580716,0.637777889002,15.7872821992,0.802959610865
1,12.6075715343,0.610795656058,16.7785229515,0.778628340519
2,14.3238077724,0.570483161041,18.2354030087,0.765602172747
3,16.2468335828,0.632655629622,19.8789109776,0.786959327711
4,19.9020550272,0.715703000018,22.5343292214,0.814845281672
5,19.9754791094,0.708642949518,23.0582873308,0.817491856972
6,21.9972062174,0.773121359511,24.6641505636,0.847566487777
7,22.005819761,0.771350491683,24.8931656973,0.84786671844
8,22.3446545451,0.787488210054,25.1348642102,0.85490379284
9,22.8577940457,0.782168188647,25.4810934611,0.853231786428
10,22.9377369824,0.779065015838,25.9669996603,0.860120886581
11,24.3316217041,0.816393983739,27.0984094725,0.87669977246
12,25.7481620163,0.839849384807,28.0076572218,0.886000882705
13,25.8007808478,0.842744798584,28.2362462614,0.89014941681
14,25.7987462516,0.843208119191,28.3200885063,0.892321144981
15,25.8847446079,0.843634283782,28.4170413779,0.893695596255
16,25.9154772064,0.843896761577,28.484484595,0.895036719493
17,26.0513791858,0.845673638539,28.6241927113,0.897153237843
18,26.0478613522,0.845678607556,28.6922825135,0.895014630136
19,26.0478613522,0.845678607556,28.7161077515,0.894623070404
