,L_PSNR,L_SSIM,PSNR,SSIM
0,10.6760975621,0.513887654925,15.32386487,0.806651230567
1,14.7943808143,0.565772457201,19.3168025617,0.819654065219
2,21.0723613119,0.789159470776,24.9163556747,0.894605304411
3,21.9883611907,0.812977512264,25.9596928648,0.902869600817
4,23.8753814815,0.862171261021,27.5208859606,0.918398127042
5,23.8753814815,0.862171261021,27.7063106155,0.918199754502
6,25.7033937481,0.888397319956,29.191298643,0.927986602812
7,26.3524244811,0.90311876408,29.6656414373,0.93285614987
8,26.3521061882,0.903175095064,29.7605060771,0.933812793987
9,26.3521061882,0.903175095064,30.0321309257,0.939195568741
10,26.8845231422,0.914559539356,30.4424580028,0.943060941316
11,27.061435523,0.917350114469,30.7298211733,0.946648646942
12,27.2025947903,0.919145972969,30.9464158754,0.948705409647
13,27.197516627,0.918887596103,31.0101406178,0.949786059438
14,27.2228655211,0.919174751411,31.1332400591,0.952633613971
15,27.5508287196,0.924280691675,31.4009041756,0.954352779059
16,27.5548686091,0.924275194763,31.4947776938,0.955409400104
17,28.0961753368,0.932260713294,31.9372818228,0.958042304626
18,28.0961753368,0.932260713294,31.9646316894,0.958540168816
19,28.0961753368,0.932260713294,31.9855513706,0.958734017922
