,L_PSNR,L_SSIM,PSNR,SSIM
0,21.2026697275,0.751504931495,24.658270177,0.88673025756
1,25.6929708038,0.812833684876,27.6409340193,0.900438015195
2,25.6847755682,0.809147052327,28.3439100057,0.896566556926
3,25.9203943921,0.813700385134,29.0640820757,0.904480095315
4,26.2796146285,0.830172638806,29.314172817,0.909559158219
5,26.4262946978,0.837957970005,29.4172761715,0.911825420167
6,26.4797813591,0.840534618064,29.4555986992,0.912432165058
7,26.5050215896,0.842135545529,29.4734980622,0.913005748213
8,26.6098644294,0.844989535662,29.6500907861,0.914150267484
9,27.2394882917,0.859979325827,30.0665461395,0.919131857473
10,27.5752692535,0.873217605531,30.2794186826,0.923600065932
11,28.0836084339,0.887833581847,30.5884191018,0.929089719263
12,28.1007785181,0.888495845904,30.5990942745,0.929327351614
13,28.1007785181,0.888495845904,30.6626446567,0.928770869269
14,28.1072044745,0.88871548871,30.6665330264,0.928844538004
15,31.6127161148,0.925881037329,32.5059083301,0.941253647708
16,31.9757139427,0.93044560109,32.6543699279,0.942741513056
17,32.0734318557,0.931302059382,32.7999332061,0.943420622981
18,32.0857509859,0.931440877259,32.8047532986,0.943461879421
19,32.1804837327,0.932863771337,32.9652699214,0.944369343374
