,GMSD,PSNR,SSIM,VIF
0,0.27332783538,12.2532679659,0.463655423351,0.00891337255287
1,0.258563993771,12.3495087457,0.477078081239,0.0248246925721
2,0.258375645583,12.3504118166,0.477287468733,0.0248570234284
3,0.255025661057,12.3930364527,0.490360621945,0.0382779498421
4,0.255028931548,12.3930705617,0.490348819861,0.0382780116928
5,0.243637555005,12.4646424224,0.485277883212,0.0416984741992
6,0.236096190589,12.5664528421,0.48390674145,0.0528447396237
7,0.235413196765,12.5861145566,0.485115610508,0.0545805418205
8,0.23542558109,12.5866526726,0.485216175668,0.0546739080771
9,0.235426500121,12.5866744917,0.485208069784,0.0546730648583
10,0.214626697956,14.9347524236,0.615114327008,0.409235122622
11,0.21296903768,15.0734217915,0.641987440939,0.453977585087
12,0.212917464782,15.0768218895,0.642474104391,0.456132929515
13,0.208119958203,21.2904260415,0.725685505099,0.578802461076
14,0.206005511484,21.7847882257,0.741106276266,0.603002599225
15,0.205675816998,21.8660920181,0.744457826357,0.606992745907
16,0.187889342532,10.6794727442,0.463917972953,0.171293535975
17,0.178845546056,13.5685564169,0.698270881504,0.577176585746
18,0.171851254439,13.7347769822,0.731437291792,0.63176321279
19,0.171718965541,13.7386203113,0.732247099933,0.633983811808
