,GMSD,PSNR,SSIM,VIF
0,0.16499320345,15.1905637815,0.51486427697,0.219868119037
1,0.165428893134,15.6742295633,0.506615771623,0.297912650669
2,0.166907141487,15.7632957763,0.49625247962,0.300671949077
3,0.152531870626,16.8705898892,0.642828810983,0.455263125433
4,0.164412222556,15.8336237974,0.506124608133,0.316625375736
5,0.153380280244,16.8489177909,0.637285155461,0.452666651038
6,0.164708079406,15.8822185503,0.508383118814,0.326217291631
7,0.164741528369,15.8824306367,0.508367664376,0.326258960517
8,0.153666709417,16.9106704984,0.640012307769,0.464646986403
9,0.15265673261,16.9527717837,0.646113155507,0.472932956825
10,0.152715226917,16.9558131086,0.646482195079,0.473528487862
11,0.152090655747,17.0227334162,0.646574924313,0.477921285618
12,0.152063624519,17.0232949773,0.646591073472,0.477945198752
13,0.15481716571,17.4370360888,0.638856363304,0.484251283014
14,0.161906718669,14.3372867059,0.443571207014,0.364515674761
15,0.138257522463,16.0491201633,0.664966718501,0.571048008814
16,0.136297225159,16.1096205873,0.673728409835,0.582671078936
17,0.136289696226,16.1137162213,0.674247573155,0.58346217151
18,0.135320107942,16.2111877512,0.676055500177,0.588721627675
19,0.135274177932,16.2120777991,0.676145296099,0.588725004789
