,GMSD,PSNR,SSIM,VIF
0,0.288020622668,15.7872821992,0.802959610865,0.0235178405654
1,0.261610813687,16.7785229515,0.778628340519,0.142331150146
2,0.186981385445,18.2354030087,0.765602172747,0.267625072706
3,0.178556223902,19.8789109776,0.786959327711,0.431060591468
4,0.152282824992,22.5343292214,0.814845281672,0.614266271882
5,0.13514626368,23.0582873308,0.817491856972,0.670978371398
6,0.12643153977,24.6641505636,0.847566487777,0.778024809159
7,0.123871046837,24.8931656973,0.84786671844,0.788608267509
8,0.124359076992,25.1348642102,0.85490379284,0.797648745039
9,0.122937464585,25.4810934611,0.853231786428,0.809265253391
10,0.113327237429,25.9669996603,0.860120886581,0.833780948571
11,0.0783827091979,27.0984094725,0.87669977246,0.860888420302
12,0.0675169312556,28.0076572218,0.886000882705,0.880747732129
13,0.065885729171,28.2362462614,0.89014941681,0.884453798874
14,0.0652455669689,28.3200885063,0.892321144981,0.88663847378
15,0.0652965876714,28.4170413779,0.893695596255,0.888807513016
16,0.0646112949344,28.484484595,0.895036719493,0.889587437575
17,0.0651235821266,28.6241927113,0.897153237843,0.894173855665
18,0.0641624680343,28.6922825135,0.895014630136,0.896299092433
19,0.0641513562136,28.7161077515,0.894623070404,0.89670997856
