,GMSD,PSNR,SSIM,VIF
0,0.214556225408,17.2070350086,0.675405366308,0.0246337139175
1,0.202821099743,18.3913493518,0.673181853133,0.0828364892072
2,0.189730772756,20.2080031186,0.739405253958,0.351268296707
3,0.13439467266,22.5485328793,0.795792194791,0.550163686314
4,0.119821320995,23.0188290209,0.807361362745,0.592630539236
5,0.112459801884,23.206069382,0.808185993057,0.610312865173
6,0.108004198778,23.4062205013,0.819760930937,0.631515833044
7,0.106948875969,23.499708849,0.821225347132,0.64131040201
8,0.0992084482717,24.4275099845,0.840809823626,0.711228624814
9,0.0949553321028,25.0102408987,0.855723757224,0.721909080658
10,0.0913654428656,25.317617228,0.860367567276,0.742099811807
11,0.0819636216377,25.4863021066,0.864696254988,0.739766558813
12,0.0752053439369,25.8698146899,0.873615456619,0.757974799595
13,0.0748060324207,25.9310776364,0.874376667631,0.76164550788
14,0.0739842442998,26.0049335948,0.8747601659,0.761351981549
15,0.0739499691111,26.0169048959,0.87509455244,0.761730679435
16,0.0732866967981,26.0777753362,0.876331445158,0.756381109691
17,0.0716428000148,26.2613966516,0.880800360929,0.773502081101
18,0.0689474964553,26.4227239958,0.883903374355,0.780738304937
19,0.0678400502227,26.5911739423,0.885593618239,0.791291995682
