,GMSD,PSNR,SSIM,VIF
0,0.186306367598,22.6463282771,0.867116798945,0.680374006603
1,0.12959454471,27.8201064262,0.91651327162,0.918204886626
2,0.0952553838984,29.2329129637,0.9316199231,0.968321735505
3,0.0748260278757,32.6340322432,0.955104552251,0.98209569739
4,0.0568037949398,33.3532265577,0.961109021217,0.991063264573
5,0.0470644398462,34.7155516249,0.968377782092,0.985427076653
6,0.0431888816449,34.9651336073,0.970131347141,0.987558329847
7,0.0430224619567,35.2134978247,0.969139525242,0.995960477457
8,0.0430637050619,35.3193097179,0.969361145015,1.00681686854
9,0.0432145877329,35.4192893306,0.969513580999,1.01216547795
10,0.0421984842635,35.5332488993,0.970103862809,1.01296414511
11,0.039908357436,35.754108752,0.970459305525,1.00606226592
12,0.0393254841106,35.7699293026,0.970619178997,1.00635005247
13,0.0388847656664,35.8117188458,0.970890064029,1.0067843458
14,0.0388488141309,35.8181244095,0.970935541386,1.00677976779
15,0.0378357138606,35.9663009938,0.971805760628,1.00807724656
16,0.0374462250721,36.034224259,0.972108733765,1.00473469096
17,0.0370367617242,36.2020802747,0.973084497477,1.0051550625
18,0.036474170771,36.3675626306,0.974087896129,1.01076093484
19,0.0338924173409,36.9784575287,0.976924965175,1.00735583637
