,GMSD,PSNR,SSIM,VIF
0,0.24183432375,18.7034205443,0.67630684588,0.00832962970785
1,0.136780421916,22.1160908416,0.818002217551,0.370228464905
2,0.138739436708,22.6725439949,0.810898473072,0.403808203129
3,0.12933268418,23.203654266,0.822993367205,0.42917970969
4,0.10574277486,24.1188514867,0.844117639989,0.523402812404
5,0.0912492476602,24.9587519599,0.860086934801,0.603020059921
6,0.088693407547,25.1522605708,0.859210629514,0.612198605325
7,0.0865876782165,25.3120659698,0.860613338835,0.62403989745
8,0.0850887571164,25.4759758782,0.871115418415,0.629138160546
9,0.0829957734791,25.7212840264,0.874423882392,0.649330036642
10,0.0812129191986,25.895756941,0.877011038981,0.662472831165
11,0.0739475131731,26.4613428973,0.884279932774,0.696065915275
12,0.0630512582896,27.1323183577,0.895154429096,0.732077730563
13,0.0574790056252,27.9201731305,0.903490492978,0.761216253881
14,0.0553610063663,28.0639878503,0.905957407168,0.765842824764
15,0.0547461755181,28.1556522589,0.906864886202,0.772447500081
16,0.0531551905249,28.4294339416,0.910632156143,0.790721910502
17,0.0526009949995,28.5863741897,0.91160090912,0.796889789166
18,0.0500991083913,29.0130339368,0.91505238634,0.809010209172
19,0.0493315486901,29.041272376,0.915690218906,0.810216055774
