,GMSD,PSNR,SSIM,VIF
0,0.171605097367,19.9400226651,0.799661606996,0.321535023528
1,0.156011687163,23.2262609439,0.827641106712,0.702676958414
2,0.173194882714,24.4480641226,0.839477131542,0.727096251459
3,0.177029373786,25.4152098025,0.849642097478,0.779763595009
4,0.109917352022,27.2801586426,0.867084114534,0.851729258579
5,0.110419552665,27.5615871609,0.870047111925,0.865521735419
6,0.106102130198,27.9629453036,0.874535891641,0.8729730118
7,0.104270725277,28.0386792421,0.876804421795,0.874886373126
8,0.0914528980557,28.3933500401,0.878150079548,0.884962604926
9,0.0847665770829,28.6657884823,0.882484558317,0.882589935468
10,0.0823123070007,28.7658923152,0.885633595538,0.890083412785
11,0.0820846192055,28.9327215048,0.886888522417,0.892957027279
12,0.0810915225888,29.0191599102,0.888843493883,0.895630661972
13,0.0808947040323,29.0393856241,0.889094358909,0.896334345973
14,0.0800917677751,29.1349958426,0.891566767792,0.897732601202
15,0.079479661897,29.2098588309,0.892787641079,0.902104960557
16,0.0790040403356,29.2505498163,0.893012539673,0.903169359632
17,0.0655377006219,29.6808260437,0.897983199661,0.913295480515
18,0.0651135747584,29.7091410861,0.898759281589,0.913892802188
19,0.0640898437278,29.7509587245,0.899494737615,0.915330827261
