,L_PSNR,L_SSIM,PSNR,SSIM
0,11.5167510082,0.289779611662,15.9350833768,0.704628222935
1,13.5559457906,0.284286213803,18.1536100113,0.707683622729
2,14.0717808574,0.354605394171,18.6601471647,0.729723441786
3,15.8008071418,0.383136818913,20.29881109,0.740064264115
4,15.8679866465,0.391545202403,20.3909024919,0.743031164891
5,16.9726250704,0.455349527843,21.4348894583,0.765474394826
6,17.0292429722,0.461461637488,21.5678540766,0.780087889994
7,17.4350736346,0.48975268063,21.9585375305,0.791286580771
8,17.4350736346,0.48975268063,21.9585375305,0.791286580771
9,17.4350736346,0.48975268063,21.9585375305,0.791286580771
10,17.4350736346,0.48975268063,21.9585375305,0.791286580771
11,17.4350736346,0.48975268063,21.9585375305,0.791286580771
12,19.3174264503,0.634360747397,23.809218165,0.844151650173
13,19.3922190158,0.638475948659,23.8792963941,0.845533483496
14,20.3718687622,0.703439600379,24.7899017707,0.867188034069
15,20.3718687622,0.703439600379,24.7899017707,0.867188034069
16,20.3718687622,0.703439600379,24.7899017707,0.867188034069
17,21.8341630971,0.75903071193,26.1312008108,0.88636337628
18,21.8341630971,0.75903071193,26.1312008108,0.88636337628
19,21.8354468014,0.75904331572,26.1341241693,0.886421554746
