,L_PSNR,L_SSIM,PSNR,SSIM
0,16.4076590294,0.491278629588,18.5540368719,0.76141753552
1,16.8804301868,0.500135196133,20.0828522019,0.76708073711
2,16.8908319598,0.499051118156,20.111793683,0.766843705445
3,17.6262560241,0.49626606071,20.8212959439,0.7568333356
4,17.6411407886,0.496941807486,20.8935026237,0.760066872147
5,16.5345149682,0.504725067349,20.0811253325,0.748951503668
6,20.6846968169,0.618807837445,23.211363515,0.794715689477
7,20.6916531716,0.61930067188,23.3161731557,0.798184765777
8,19.5822728714,0.60783273833,22.6510150832,0.781496784444
9,21.9606523393,0.664229582636,24.4711857996,0.808056708679
10,21.9699869487,0.664733650496,24.6118447865,0.81232444591
11,22.0002598892,0.666612612839,24.6423580383,0.813589590238
12,22.0003148353,0.666611349318,24.642495698,0.813602887792
13,22.0010550064,0.666633987686,24.644150814,0.813777316096
14,22.0010550064,0.666633987686,24.644150814,0.813777316096
15,22.0010550064,0.666633987686,24.644150814,0.813777316096
16,22.0698118757,0.673011383829,24.7329507565,0.81763608565
17,22.0719150518,0.673196188449,24.7342471405,0.817698374787
18,22.0719150518,0.673196188449,24.7342471405,0.817698374787
19,22.0719150518,0.673196188449,24.7342471405,0.817698374787
