,L_PSNR,L_SSIM,PSNR,SSIM
0,14.7442492812,0.340451006321,17.785472878,0.691783546096
1,14.7795387927,0.330016784593,18.8187928298,0.650817847521
2,13.8861320209,0.438309093907,17.1654241448,0.721146368342
3,14.9906029155,0.354395790968,18.97400254,0.651240543468
4,15.9799532197,0.480251968413,19.7828371184,0.692254304632
5,15.9980981898,0.486157757378,19.837673919,0.693355189422
6,17.151077392,0.555743641856,20.763719892,0.720056936799
7,17.1972094135,0.551960119508,21.1793182507,0.750598848946
8,19.1887035823,0.677191350268,23.2806763592,0.830478091323
9,19.1887035823,0.677191350268,23.2806763592,0.830478091323
10,19.4416885673,0.688691138796,23.4996383459,0.834476228244
11,19.4416885673,0.688691138796,23.4996383459,0.834476228244
12,19.4416885673,0.688691138796,23.4996383459,0.834476228244
13,19.4416885673,0.688691138796,23.4996383459,0.834476228244
14,20.3209365731,0.726369955468,24.2931059045,0.849685080774
15,20.3209365731,0.726369955468,24.2931059045,0.849685080774
16,20.3209365731,0.726369955468,24.2931059045,0.849685080774
17,20.3605673417,0.726978610184,24.4040921899,0.852410606703
18,20.3605673417,0.726978610184,24.4040921899,0.852410606703
19,20.3605673417,0.726978610184,24.4040921899,0.852410606703
