,L_PSNR,L_SSIM,PSNR,SSIM
0,14.9523426302,0.498829779226,19.0006560585,0.783056229501
1,14.2146647405,0.537181966837,18.23166175,0.788845848361
2,14.2458875797,0.528241375178,18.2762424628,0.782233618638
3,14.3089178564,0.532592606832,18.3295438556,0.784023470876
4,14.3264518452,0.539604902786,18.4197420557,0.784892656555
5,18.2922655112,0.63201108109,21.7668031657,0.810145221688
6,18.3350500998,0.623263072717,22.4158926287,0.802805472569
7,19.9068905443,0.679222228572,24.0869320575,0.845104400765
8,19.9068905443,0.679222228572,24.0869320575,0.845104400765
9,19.9068905443,0.679222228572,24.0869320575,0.845104400765
10,19.9068905443,0.679222228572,24.0869320575,0.845104400765
11,19.9068905443,0.679222228572,24.0869320575,0.845104400765
12,19.9068905443,0.679222228572,24.0869320575,0.845104400765
13,20.4301231151,0.708841290398,24.5935746925,0.85726672653
14,20.4312227994,0.708978732873,24.5945339931,0.857313349728
15,20.4312227994,0.708978732873,24.5945339931,0.857313349728
16,20.4312227994,0.708978732873,24.5945339931,0.857313349728
17,20.6440762188,0.70115066283,24.8216689516,0.85588606506
18,20.6440762188,0.70115066283,24.8216689516,0.85588606506
19,20.7566655371,0.703004577114,24.9400870355,0.857324513532
