,L_PSNR,L_SSIM,PSNR,SSIM
0,11.20766641,0.380863523486,15.5150549072,0.743897839116
1,11.3569848557,0.339163186352,15.8143596384,0.715699903316
2,11.4736495199,0.423859426561,15.9542772365,0.742112796671
3,11.4789632973,0.42316929892,15.9604377848,0.741879535535
4,11.6403290288,0.436787971608,16.1138745856,0.747476429778
5,11.8852930077,0.489454991803,16.3477253145,0.758157636908
6,12.0628127799,0.503243371406,16.5157539809,0.763908814072
7,12.0843687097,0.491667519835,16.5445044066,0.758401170565
8,18.0391089593,0.616285409038,22.0791564826,0.814955205872
9,18.0391089593,0.616285409038,22.0791564826,0.814955205872
10,18.0463195806,0.616882716501,22.0943973402,0.815673476579
11,18.0463195806,0.616882716501,22.0943973402,0.815673476579
12,18.0873722455,0.617258653983,22.1310858697,0.815954480601
13,18.0873722455,0.617258653983,22.1310858697,0.815954480601
14,18.0873722455,0.617258653983,22.1310858697,0.815954480601
15,18.0943059247,0.617593152891,22.2013501676,0.820357011685
16,18.0943059247,0.617593152891,22.2013501676,0.820357011685
17,18.1690127512,0.618800894155,22.2682251169,0.820544935764
18,18.1690127512,0.618800894155,22.2682251169,0.820544935764
19,18.1690127512,0.618800894155,22.2682251169,0.820544935764
