,L_PSNR,L_SSIM,PSNR,SSIM
0,20.810653607,0.787537179841,24.8198998854,0.914840628513
1,20.8110192294,0.787418875171,24.8241874787,0.914545715812
2,23.3877530886,0.762642546598,27.0359560417,0.906990258452
3,23.3561460848,0.765589467774,27.1827534825,0.90660092404
4,25.6424520312,0.813162831821,28.9860193203,0.921900836472
5,25.6453473695,0.812917099249,28.9969993529,0.921644927384
6,25.7391600013,0.815130558968,29.1229967527,0.922561460212
7,25.8810795938,0.810519041029,29.5856419462,0.919608488425
8,25.8462638608,0.807821451368,29.6005068649,0.91908652895
9,25.8540709465,0.807883848241,29.6347522249,0.919004204897
10,25.8540709465,0.807883848241,29.6347522249,0.919004204897
11,25.8565198159,0.807987743485,29.6521643275,0.919356492068
12,25.8565198159,0.807987743485,29.6521643275,0.919356492068
13,25.8565198159,0.807987743485,29.6521643275,0.919356492068
14,25.8565198159,0.807987743485,29.6521643275,0.919356492068
15,25.9159685826,0.809936353522,29.6994734726,0.920425289482
16,25.9185056012,0.809943033605,29.7014964141,0.920428055739
17,25.9294238526,0.810215550508,29.710208701,0.920519644754
18,25.9294238526,0.810215550508,29.710208701,0.920519644754
19,25.9294238526,0.810215550508,29.710208701,0.920519644754
