,L_PSNR,L_SSIM,PSNR,SSIM
0,10.9352475709,0.0993563445881,15.57480026,0.644181499802
1,11.4049730898,0.177702939102,16.0510545929,0.669809663436
2,11.4429418714,0.191897058856,16.0899596397,0.674941726947
3,12.2142831394,0.318644777466,16.8595099918,0.712906544582
4,12.6232371894,0.38497483815,17.2777979495,0.742360490783
5,15.7769767855,0.655911133885,20.329247865,0.837524164341
6,15.8163462871,0.662662373199,20.4164917361,0.847732176442
7,16.2345044926,0.703433436431,20.822383509,0.862923657983
8,16.2445742301,0.701718974253,20.8320905507,0.862348439212
9,16.2445742301,0.701718974253,20.8320905507,0.862348439212
10,16.4542594951,0.698805361036,21.0709587549,0.863991317502
11,16.4617283603,0.698681912842,21.0781779416,0.863960173304
12,16.4617283603,0.698681912842,21.0781779416,0.863960173304
13,16.4617283603,0.698681912842,21.0781779416,0.863960173304
14,16.5974262979,0.701874851849,21.2146830213,0.865860480256
15,16.5974262979,0.701874851849,21.2146830213,0.865860480256
16,16.9596390509,0.733544236331,21.5640661408,0.87655620723
17,16.9596390509,0.733544236331,21.5640661408,0.87655620723
18,18.3308983699,0.808617038298,22.8771116139,0.901749621149
19,19.064805946,0.848288586476,23.570926056,0.914822507737
