,L_PSNR,L_SSIM,PSNR,SSIM
0,9.26864960769,0.593418852691,13.9512300078,0.855332471829
1,12.3909579491,0.544378274949,17.0985067066,0.836703496281
2,10.7645918965,0.526524071234,15.4909253315,0.831389918958
3,10.7645982765,0.526512379386,15.4909319317,0.831385903704
4,14.7373401268,0.72225050389,19.4620439226,0.897792928556
5,17.3052076029,0.810467878021,21.9958787572,0.927595845578
6,17.3072754681,0.810360431641,21.9979314904,0.927564632843
7,22.5234220415,0.907925493851,27.0507852054,0.960740466869
8,22.5244705119,0.907946172639,27.0517768789,0.960747426388
9,22.6108170727,0.909313271248,27.1335325122,0.961207500029
10,22.6167652723,0.90949716724,27.1391497042,0.961268798693
11,22.6179351345,0.909516531415,27.1402575684,0.961275451599
12,22.6072278443,0.907485102058,27.1302280045,0.960606690209
13,24.5728217638,0.910691747808,28.9785810918,0.96149654806
14,24.5739618902,0.910694954271,28.9796291926,0.961497616881
15,24.5849008689,0.910764948237,28.9896705538,0.961520517645
16,24.6149452951,0.911230472926,29.0173172351,0.961678047004
17,24.6685802548,0.908383605865,29.0667873297,0.960726492647
18,24.8399841525,0.909913826545,29.2238259272,0.961236566207
19,24.8855359568,0.909391361711,29.2654719511,0.961062411263
