,L_PSNR,L_SSIM,PSNR,SSIM
0,7.78020026318,0.27121413604,12.4879385201,0.741416558138
1,8.01110177971,0.261090157358,12.7220756549,0.734870376765
2,8.01209990817,0.261375295064,12.7231132641,0.735016703228
3,8.28878893125,0.29256732305,12.9960720967,0.745183781353
4,14.9542100472,0.583228315135,19.4520645076,0.840848026096
5,16.449944589,0.616522614404,20.8427816053,0.852863995049
6,16.4546723739,0.615622624281,20.8496976568,0.852958454253
7,16.9525521472,0.622788015368,21.3085881399,0.85608802201
8,16.9686259653,0.624004610583,21.3232679702,0.856485821711
9,16.9688005605,0.624008740536,21.323430118,0.856485950224
10,16.9688005605,0.624008740536,21.323430118,0.856485950224
11,16.9950936698,0.627997785117,21.3474432399,0.857801591255
12,16.9950936698,0.627997785117,21.3474432399,0.857801591255
13,16.9950936698,0.627997785117,21.3474432399,0.857801591255
14,16.9950936698,0.627997785117,21.3474432399,0.857801591255
15,20.8818209241,0.772309283778,25.0734995095,0.899622637071
16,21.7207677838,0.791360647591,25.8009043619,0.905835001747
17,21.7207677838,0.791360647591,25.8009043619,0.905835001747
18,21.7828001083,0.790433460668,25.8580350521,0.905581004872
19,21.8568227177,0.791869760763,25.9228232641,0.906266134396
