,L_PSNR,L_SSIM,PSNR,SSIM
0,13.4152109445,0.233558015328,16.5539010356,0.671082091487
1,13.5261508096,0.250701692299,17.0827540195,0.6498233398
2,13.5191154445,0.248258043772,17.2723614555,0.630674585394
3,13.6002930881,0.259351888193,17.064805524,0.670599192921
4,13.6017306133,0.264630338203,17.4431454983,0.649263880865
5,14.0334760156,0.27857996374,17.9103295441,0.647094825722
6,13.6163509514,0.258169189025,17.5779007563,0.625641226666
7,14.9625289339,0.418230677176,18.6858095625,0.68415740345
8,13.6245765047,0.261406990338,17.5852201317,0.626717636253
9,14.9737473749,0.421214481379,18.6952582467,0.685149952943
10,15.3310962589,0.438744711171,19.0220302984,0.694335154941
11,15.3276199641,0.438777154892,19.5292767219,0.716608276791
12,15.7615104222,0.4860413442,20.0186997017,0.745525911306
13,15.7626815503,0.486086838259,20.0198111666,0.745551541629
14,15.7626815503,0.486086838259,20.0296849819,0.747551133508
15,15.7626815503,0.486086838259,20.0296849819,0.747551133508
16,15.7626815503,0.486086838259,20.0296849819,0.747551133508
17,15.7626815503,0.486086838259,20.0296849819,0.747551133508
18,16.6733611928,0.543874368097,20.9323865261,0.774051841724
19,16.6733611928,0.543874368097,20.9323865261,0.774051841724
