,GMSD,PSNR,SSIM,VIF
0,0.318027979673,16.3653463542,0.744685032328,0.000609159098623
1,0.151780982589,20.5393009334,0.792125867948,0.502065649563
2,0.132733451132,22.5631331101,0.812422397069,0.641161414402
3,0.127738596616,23.8013471892,0.82323607554,0.718225425703
4,0.0917951373983,25.5387520622,0.854016474418,0.787437524988
5,0.0889133342528,26.2235589143,0.8683455357,0.819646313426
6,0.0795140961788,26.778559253,0.876711707232,0.837307499523
7,0.0767859986631,27.2272842929,0.884726987847,0.850977370931
8,0.0695109775684,27.8282246426,0.895014755447,0.867060943705
9,0.0682750970817,28.0328955964,0.897111757059,0.870164767533
10,0.062576197223,28.5771213788,0.902985004106,0.884508618365
11,0.060579312905,28.8348197327,0.907581597486,0.890377564043
12,0.059735069015,29.1131400666,0.912667565888,0.896598459839
13,0.056789676414,29.2001024976,0.913100033974,0.897965732245
14,0.0554651794039,29.4367721872,0.916124726891,0.902820658425
15,0.0528892399318,29.5320694233,0.918083863039,0.905760346563
16,0.0520078348876,29.6885355492,0.919372741294,0.909597575608
17,0.0527336131535,29.9355033507,0.923727480514,0.913096013582
18,0.0495819561583,30.0796334368,0.92561714118,0.915811834695
19,0.0499415371437,30.2271465608,0.927587221351,0.918121034436
